Portal,Título,Resumo,Data,URL
Joven Pan,Brasília enfrenta névoa densa por queimadas e seca prolongada,Há mais de 120 dias não chove no Distrito Federal; é o segundo dia consecutivo que a capital federal amanhece cinzenta,2024-08-26 16:03:09,https://jovempan.com.br/noticias/brasil/brasilia-enfrenta-nevoa-densa-por-queimadas-e-seca-prolongada.html
Joven Pan,Queimadas deixam 48 cidades paulistas em estado de alerta máximo,"Ao todo, mais de 15 mil pessoas estão envolvidas nos trabalhos de combate às chamas e orientação dos cidadãos para eventuais evacuações",2024-08-26 05:03:04,https://jovempan.com.br/noticias/brasil/queimadas-deixam-48-cidades-paulistas-em-estado-de-alerta-maximo.html
Joven Pan,Fumaça de queimadas interrompe rave no interior de São Paulo e mais de 500 pessoas são atendidas,"Deste grupo, 60 foram encaminhadas ao Hospital Municipal de Altinópolis, e foram socorridas por conta da inalação da fumaça; o local da festa precisou ser evacuado, informou a Defesa Civil",2024-08-25 21:05:01,https://jovempan.com.br/noticias/brasil/fumaca-de-queimadas-interrompe-rave-no-interior-de-sao-paulo-e-mais-de-500-pessoas-sao-atendidas.html
Joven Pan,Lula se reúne com Marina Silva no Ibama para discutir combate às queimadas em SP e suspeita de ação criminosa,"Autoridades comparam os eventos ao ‘Dia do Fogo’, em que fazendeiros de Novo Progresso (PA) convocaram uma mobilização para queimadas na região em 2019",2024-08-25 17:00:07,https://jovempan.com.br/noticias/brasil/lula-se-reune-com-marina-silva-no-ibama-para-discutir-possivel-acao-criminosa-em-queimadas-em-sao-paulo.html
Joven Pan,"Estado de São Paulo tem maior número de queimadas desde 1998, com mais de 3 mil focos em agosto","Os 23 dias de agosto somam 3.175 ocorrências, o que é quase o dobro do que foi registrado ao longo dos 12 meses de 2023 (1.666); os números de hoje ainda não foram divulgados",2024-08-24 21:05:09,https://jovempan.com.br/noticias/brasil/estado-de-sao-paulo-tem-maior-numero-de-queimadas-desde-1998-com-mais-de-3-mil-focos-em-agosto.html
Joven Pan,Queimadas no interior de São Paulo deixam 41 cidades em alerta máximo e afetam fluxo de rodovias,"O sábado (24) transcorreu em meio à previsão de estado crítico para fogo no Estado, alertou a empresa de meteorologia MetSul; as áreas de maior risco são Ribeirão Preto, Franca e São José do Rio Preto",2024-08-24 21:03:00,https://jovempan.com.br/noticias/brasil/queimadas-no-interior-de-sao-paulo-deixam-41-cidades-em-alerta-maximo-e-impactam-fluxo-de-rodovias.html
Joven Pan,Estado de São Paulo tem 41 cidades com alerta máximo para queimadas,"O dia de hoje ainda é ‘crítico’ para fogo no Estado, alertou a empresa de meteorologia MetSul; pela manhã, o governador Tarcísio de Freitas sobrevoou as regiões afetadas",2024-08-24 17:01:06,https://jovempan.com.br/noticias/brasil/estado-de-sao-paulo-tem-36-cidades-com-alerta-maximo-para-queimadas.html
Joven Pan,STF mantém regras de investigação sobre acidentes aéreos no Brasil após tragédia em Vinhedo,"Julgamento do processo foi retomado, nesta quarta-feira (14); ministros consideram constitucionais as regras do Código Brasileiro de Aeronáutica que proíbem o uso de provas produzidas pelo Cenipa em processos judiciais",2024-08-14 21:02:03,https://jovempan.com.br/noticias/brasil/stf-mantem-regras-de-investigacao-sobre-acidentes-aereos-no-brasil-apos-tragedia-em-vinhedo.html
Joven Pan,Nova ferramenta de prevenção a desastres naturais será instalada no Rio Grande do Sul,"Radar, fabricado na República Tcheca, já chegou ao Brasil, mas passa por um período de calibragem, responsável pela análise das informações",2024-07-22 09:00:02,https://jovempan.com.br/programas/jornal-da-manha/nova-ferramenta-de-prevencao-a-desastres-naturais-sera-instalada-no-rio-grande-do-sul.html
Joven Pan,Busca por armas de fogo no Rio Grande do Sul aumenta durante tragédia,Especialistas avaliam que problemas de violência durante as enchentes foram os maiores motivos para aquisição de segurança armada individual no Estado,2024-07-22 07:02:09,https://jovempan.com.br/programas/jornal-da-manha/busca-por-armas-de-fogo-no-rio-grande-do-sul-aumenta-durante-tragedia.html
Joven Pan,Tragédias brasileiras serão debatidas na OEA nesta sexta,"Familiares das vítimas vão levar os casos para a audiência, entre elas estão: incêndio na Boate Kiss e rompimento das barragens de Brumadinho e Mariana",2024-07-12 10:03:00,https://jovempan.com.br/programas/jornal-da-manha/tragedias-brasileiras-serao-debatidas-na-oea-nesta-sexta.html
Joven Pan,INPE revela causas da chuva histórica no Rio Grande do Sul,Análise aponta a combinação de sistemas meteorológicos em diferentes escalas e a atuação do El Niño como fatores cruciais,2024-07-05 15:00:08,https://jovempan.com.br/noticias/brasil/inpe-revela-causas-da-chuva-historica-no-rio-grande-do-sul-el-nino-e-aquecimento-do-atlantico-entre-os-fatores.html
Joven Pan,Mortos em enchentes no RS sobem para 180; 32 seguem desaparecidos,"Temporais afetaram 2,3 milhões de pessoas e deixaram 806 feridos, nos 478 municípios atingidos",2024-07-03 12:04:08,https://jovempan.com.br/noticias/brasil/mortos-em-enchentes-no-rs-sobem-para-180-32-seguem-desaparecidos.html
Joven Pan,Estudo da USP revela que cerrado brasileiro passa por seca sem precedentes nos últimos 700 anos,"Aquecimento global na região tem sido mais intenso, com temperaturas acima da média global e isso tem causado um distúrbio hidrológico",2024-06-29 10:04:08,https://jovempan.com.br/noticias/brasil/estudo-da-usp-revela-que-cerrado-brasileiro-passa-por-seca-sem-precedentes-nos-ultimos-700-anos.html
Joven Pan,Queimadas no Pantanal em junho superam patamar da maior devastação já registrada,"Cidade de Corumbá, no Mato Grosso do Sul, concentra a maior parte dos incêndios, no bioma e no País em 2024",2024-06-19 21:05:06,https://jovempan.com.br/noticias/brasil/queimadas-no-pantanal-em-junho-superam-patamar-da-maior-devastacao-ja-registrada.html
Joven Pan,Nível do rio Guaíba volta a subir após chuvas intensas em Porto Alegre,"Conforme medição das primeiras horas do dia, a cota está em 3,11 metros, causando alagamentos em diversas áreas da capital gaúcha",2024-06-19 10:00:04,https://jovempan.com.br/programas/jornal-da-manha/nivel-do-rio-guaiba-volta-a-subir-apos-chuvas-intensas-em-porto-alegre.html
Joven Pan,"Enchentes no RS causam queda de 25,3% na arrecadação de ICMS","De acordo com um boletim divulgado pela Receita Estadual, a arrecadação prevista era de R$ 6,64 bilhões, porém o valor efetivamente registrado foi de R$ 4,96 bilhões, resultando em um déficit de R$ 1,68 bilhão",2024-06-17 17:01:09,https://jovempan.com.br/noticias/economia/enchentes-no-rs-causam-queda-de-253-na-arrecadacao-de-icms.html
Joven Pan,"Parque do Caracol, em Canela (RS), reabre nesta sexta-feira após fechamento por causa das chuvas","Os ingressos incluem o Bilhete Gaúcho, que custará R$ 37 para nascidos ou residentes no Rio Grande do Sul; moradores locais e de Gramado terão isenção",2024-06-14 06:01:09,https://jovempan.com.br/noticias/brasil/parque-do-caracol-em-canela-rs-reabre-nesta-sexta-feira-apos-fechamento-por-causa-das-chuvas.html
Joven Pan,Bruno Mars fará show extra no Brasil em prol das vítimas das enchentes no Rio Grande do Sul,"Ao todo, cantor fará 15 apresentações no país, em cinco Estados diferentes; montante arrecadado será destinado às pessoas que tiveram perdas nas enchentes",2024-06-13 14:04:04,https://jovempan.com.br/noticias/brasil/bruno-mars-fara-show-beneficente-em-prol-do-rs.html
Joven Pan,Homem diz que é verdadeiro dono do cavalo Caramelo e tenta reaver animal após enchentes em Canoas,Padilha diz que trabalha com compra e venda de sucata e animais e tinha adquirido o Caramelo há 6 meses; ele explicou que precisou deixar a chácara onde os animais estavam quando a área foi inundada,2024-06-13 14:01:03,https://jovempan.com.br/noticias/brasil/homem-diz-que-e-verdadeiro-dono-do-cavalo-caramelo-e-tenta-reaver-animal-apos-enchentes-em-canoas.html
Joven Pan,Aeroporto Internacional Salgado Filho passa por limpeza após enchente histórica no RS,"Terminal deverá reabrir somente em dezembro, segundo concessionária; pousos e decolagens estão sendo redirecionadas para a Base Area de Canoas",2024-06-12 14:01:04,https://jovempan.com.br/noticias/brasil/aeroporto-internacional-salgado-filho-passa-por-limpeza-apos-enchente-historica-no-rs.html
Joven Pan,Defesa Civil alerta para novas chuvas no RS para o final desta semana,"De acordo com o comunicado, tanto a Defesa Civil quanto a Sala de Situação do estado monitoram o avanço de uma frente fria",2024-06-10 09:04:08,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-novas-chuvas-no-rs-para-o-final-desta-semana.html
Joven Pan,Rio Grande do Sul registra mais uma morte por enchentes; número de vítimas sobe para 173,Novo balanço acontece depois de uma semana; nível do Rio Guaíba em Porto Alegre atinge menor marcar já registrada desde o dia 3 e maio,2024-06-09 16:00:03,https://jovempan.com.br/noticias/brasil/rio-grande-do-sul-registra-mais-uma-morte-por-enchentes-numero-de-vitimas-sobe-para-173.html
Joven Pan,Investigação apura desvios na compra de cestas básicas para vítimas de enchentes no RS,Diligências foram autorizadas pela 4ª Câmara Criminal do Tribunal de Justiça do Estado gaúcho,2024-06-07 17:02:03,https://jovempan.com.br/noticias/brasil/investigacao-apura-desvios-na-compra-de-cestas-basicas-para-vitimas-de-enchentes-no-rs.html
Joven Pan,Estação Rodoviária de Porto Alegre volta a funcionar após ser fechada por causa de tragédia no RS,"Retomada dos serviços no endereço oficial atenderá 116 municípios do estado, com cerca de 90 horários diários",2024-06-07 16:05:05,https://jovempan.com.br/noticias/brasil/estacao-rodoviaria-de-porto-alegre-volta-a-funcionar-apos-ser-fechada-por-causa-de-tragedia-no-rs.html
Joven Pan,Enchentes no Rio Grande do Sul danificam mais de mil escolas,"Cerca de 138 bibliotecas tiveram seus acervos completamente destruídos pelas águas; até o momento, 92,8% das escolas afetadas conseguiram retomar as atividades",2024-06-06 07:05:00,https://jovempan.com.br/programas/jornal-da-manha/enchentes-no-rio-grande-do-sul-danificam-mais-de-mil-escolas.html
Joven Pan,"JBS doa toneladas de carne para a produção de 6,5 milhões de marmitas às vítimas das enchentes no RS","O primeiro carregamento foi entregue em Canoas, na presença do CEO global da JBS, Gilberto Tomazoni, do presidente da Seara, João Campos, e do ministro Paulo Pimenta",2024-06-03 21:00:03,https://jovempan.com.br/noticias/brasil/jbs-doa-toneladas-de-carne-para-a-producao-de-65-milhoes-de-marmitas-as-vitimas-das-enchentes-no-rs.html
Joven Pan,Estudo aponta aumento de chuvas extremas no Rio Grande do Sul devido às mudanças climáticas,Aquecimento global elevou em duas vezes a probabilidade de temporais; El Niño também teve um papel importante no desastre ambiental,2024-06-03 19:01:05,https://jovempan.com.br/noticias/brasil/estudo-aponta-aumento-de-chuvas-extremas-no-rio-grande-do-sul-devido-as-mudancas-climaticas.html
Joven Pan,Defensoria Pública move ação contra Cobasi por morte de animais em alagamentos no RS,Indenização é no valor de R$ 50 milhões por danos ambientais à saúde pública e psicológicos à coletividade; 38 animais morreram somente em uma unidade da rede,2024-06-01 08:05:00,https://jovempan.com.br/noticias/brasil/defensoria-publica-move-acao-contra-cobasi-por-morte-de-animais-em-alagamentos-no-rs.html
Joven Pan,Parques em São Paulo não abrirão em dias de chuvas e ventos fortes,Nova portaria foi publicada divulgando que os 120 parques públicos da cidade deverão ser fechados; prefeitura indicou que os funcionários precisam assegurar a proteção dos visitantes,2024-05-29 10:04:03,https://jovempan.com.br/programas/jornal-da-manha/parques-em-sao-paulo-nao-abrirao-em-dias-de-chuvas-e-ventos-fortes.html
Joven Pan,Adolescente de 16 anos é investigado por desviar doações para vítimas de enchentes no RS,"Jovem usava a internet para aplicar golpes, simulando campanhas de arrecadação de doações, no entanto, o dinheiro acabava em contas vinculadas a ele",2024-05-27 19:01:00,https://jovempan.com.br/noticias/brasil/adolescente-de-16-anos-e-investigado-por-desviar-doacoes-para-vitimas-de-enchentes-no-rs.html
Joven Pan,Auxílio Reconstrução para famílias afetadas pelas enchentes no RS já está disponível em site,"Governo federal disponibiliza R$ 5.100,00 para desalojados e desabrigados em 369 municípios do Rio Grande do Sul; cada família pode ter acesso a apenas um auxílio",2024-05-27 13:05:07,https://jovempan.com.br/noticias/brasil/auxilio-reconstrucao-para-familias-afetadas-pelas-enchentes-no-rs-ja-esta-disponivel.html
Joven Pan,MPRS investiga suposto desvio de doações destinadas às vítimas das enchentes em Eldorado do Sul,"A operação foi iniciada após denúncias de desvios de donativos com o intuito de beneficiar possíveis eleitores dos investigados, já que dois deles seriam pré-candidatos nas eleições municipais deste ano",2024-05-27 13:05:02,https://jovempan.com.br/noticias/brasil/mprs-investiga-suposto-desvio-de-doacoes-destinadas-as-vitimas-das-enchentes-em-eldorado-do-sul.html
Joven Pan,Ciclone extratropical começa a se formar no Sul do Brasil,Fenômeno deve agravar as chuvas e os ventos fortes que assolam o Rio Grande do Sul desde o final de abril,2024-05-27 08:04:07,https://jovempan.com.br/programas/jornal-da-manha/ciclone-extratropical-comeca-a-se-formar-no-sul-do-brasil.html
Joven Pan,Fiocruz diz que cerca de 3.000 instalações de saúde no Rio Grande do Sul foram afetadas pelas enchentes,"Levantamento engloba hospitais, postos de saúde, farmácias e clínicas particulares; pesquisador da entidade propõe revisão nos critérios de localização",2024-05-25 22:03:05,https://jovempan.com.br/noticias/brasil/fiocruz-diz-que-cerca-de-3-000-instalacoes-de-saude-no-rio-grande-do-sul-foram-afetadas-pelas-enchentes.html
Joven Pan,Rio Grande do Sul chega a 166 mortos com previsão de frio e mais chuva; nível do Guaíba reduz,Bairros de Porto Alegre que haviam secado após as enchentes do início do mês voltaram a ficar inundados; Estado deve ter queda de temperatura entre 3ºC e 5ºC,2024-05-25 18:05:07,https://jovempan.com.br/noticias/brasil/rio-grande-do-sul-chega-a-165-mortos-com-previsao-de-frio-e-mais-chuva-nivel-do-guaiba-reduz.html
Joven Pan,Leptospirose se alastra após enchentes no Rio Grande do Sul e preocupa autoridades,"Quatro pessoas já morreram em decorrência da doença e outros quatro óbitos estão sob investigação; segundo a Secretaria Estadual de Saúde, há 54 casos confirmados e mais de 800 pessoas aguardam o diagnóstico",2024-05-25 06:04:08,https://jovempan.com.br/noticias/brasil/leptospirose-se-alastra-apos-enchentes-no-rio-grande-do-sul-e-preocupa-autoridades.html
Joven Pan,"Guaíba volta a ultrapassar 4 metros, e Porto Alegre é tomada por lixo e entulho após alagamentos","Rio Grande do Sul está em alerta hidrológico e geológico para novos deslizamentos, elevação de rios e avanço das inundações",2024-05-24 17:01:08,https://jovempan.com.br/noticias/brasil/guaiba-volta-a-ultrapassar-4-metros-e-porto-alegre-e-tomada-por-lixo-e-entulho-apos-alagamentos.html
