,Unnamed: 0,Portal,Título,Resumo,Data,URL,sentimento,confianca
1025,1025,G1,Faixa com proposta de brasiliense de 'caixinha' a ladrões é queimada,Faixa com proposta de brasiliense de 'caixinha' a ladrões é queimada&nbsp;&nbsp;G1,2016-03-30 07:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNDNNUFNYUVNJek1uWlR5akZkTDF4WGliNldXOWk2Sl9zRk51MjVrWkZrMTNYRnEwX0h3S2Y3ZGNLeERWbzhWYTkxMnZBOE9KSndraE1Ra2tUSV8tcVlTdHBaWmJ6N1NtVFFWdVFaallMN3RxeUNYNkxrUzc4YS1WdERWR2NnbFJtSEx2cjU3YVpNbUhDbnRPcDZtTDhQNXV1VFBSblJFVEYtUnJLU1pxQWZIaUlvejFzOGZraFRmTFjSAb8BQVVfeXFMUElLTmZpYU9mUVU3bG0tTWhMNVliRi05dHh4aXNaUHpxYXRkTG9NTWdVYktkYzdOQTdRemJTSWp5N0phM0xMMF84T1VxVXY4a0RRSEs4MmVQZlI5dWViMzZTZGpGWGN2Rk9fRk9ya3BVTlpZOU1NbHctdHByYkNmYWRiQ2EtbVpmUTBVX1dGT1lXNDFNcFEtNmxid0MyS0NqVVM1WDZQSVg1SXdQLWJmWFBZQXk1WlFjZ1BEVmdHblU?oc=5,negative,0.47315487265586853
1026,1026,G1,Ponte de madeira na BR-367 é queimada entre Almenara e Jacinto,Ponte de madeira na BR-367 é queimada entre Almenara e Jacinto&nbsp;&nbsp;G1,2016-03-25 07:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxOa2xrQ2tpbnBPdXU3Wmk0NDZrMDhSZWZ2M0xmcHlmSG5BUk5ycHNETTN6b3FUdzI5ZXYtVVBKaUd0dXNIeEtyRm1KMWlVaTVqeU51WE91TTRqQ3cxYm1HX0c2WU9kYXdUZHFGcF83TjlqUWZzZmJfcnRtZ1RYd0EtYUdnMXdFcFY5RTM3UXBFTnRzU1R1a1Z1ZHg2ZURlVnZ1VjJMdU5tcC1lcm45TW1QbEp2V19vVEHSAbYBQVVfeXFMUHNBbzJheXRZVTNzV3JoUUkwbElUSDA2bzZVTlJFN3pWTElEdEo3alJ0aUNMUGhzUzFzaTR0dHN5YWhHZXdqelJ1OE5obG5jaUFjQzJncnY4YmhON3ZDOEFvbGNlbHVpVUlqSGpjRlpRWDVCdlJkVTMxaTdNcEpDeUdJSU1RNmlHVVRRd1pjSXM5SEQ2dHdoUEpoZ0ZWay1NeDVjWlBqYzVSQWF4TkVEMGhRVXA2VXc?oc=5,negative,0.42405596375465393
1027,1027,G1,"Moradores de São Gonçalo, RJ, sofrem com lama e estragos da chuva","Moradores de São Gonçalo, RJ, sofrem com lama e estragos da chuva&nbsp;&nbsp;G1",2016-03-24 07:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxOaDBUaFZyZGQ1UzZJMUZqUkRYcTBkYkk4WnNfMURLNWtQa0lQN3pGU0lQbUNHY1NYYnNrcEFMaEdoNVJtdkdleWpQTFRzZlM5cmFTZ0JJZ2V1RTV4U1QxUHJIVmdQb0daang3ZU9zUmJNZy1LZ21laXRNVVJHN05lY0pRS0RDWG9xWnlKVWtUUjQxVU5hRTFwbldJOEI4WEpIQldxb25rVktabm10SkVZbmNpVDVpVlRoY1B5Z9IBuwFBVV95cUxQU3QzWWRpSnJEVk9wMklsZDhxNHRzbE9DWjk5VFBOODFqMDlwMG1LZlIzTUxJRTNRSjBrUE83S3YwVlljZWpIUm96ZzJaZ2poUy1mZ3MzOFdrSmEzMTh4Z3NtNEtJNngtUW5ldTJGbFA2WE1YWkJtTXk5bXhrekh4c215ejRuVV9CaGw5VUUwQmI4ZGFSZldvS3hyVUx5XzBObDB2cUxNNTNCbUhiQWJuZk8xLWlQVV81cldB?oc=5,negative,0.4348629117012024
1028,1028,G1,"Uma semana após enchente, Franco da Rocha tem lama e desabrigados","Uma semana após enchente, Franco da Rocha tem lama e desabrigados&nbsp;&nbsp;G1",2016-03-18 07:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxPbTRVZ0N6RzZqWlNBQTJKejlMM2Y2TFJkV2ROMTFFaUdSSVVGWmI1dkktMzFMWnFJbnpTTF95MTRWdEhnN210QjFPNnFSbGVLTHFDQmFQVHVnUGhPaEpZTVdnTWZGTEI0dTBJOTNsREl0RFVOcUlnZnlvUHRfZzV0cVdRbnpRNlVOSkRNTHBJY2VuUVMyYnhUSHh4OGlsdF9UazNxNHd6eU0yY2VPSWNIZGZ6UHZRdGPSAbYBQVVfeXFMUDY3N25EWmxYOEVPc1hnb3NXU1NhVXdlYVhVOW04eFh2RDNWbVBoYzN4UnRZaHc2NF9JcUxjQ1N3RXFaZ0hYTDVfOHVHejVBWmlpNjI2WWNHeDI1V0JBSGJpWVpoRHdUNFRZYUYzYWkzaWduS2xxcVhXVTBkTmhySWR4MFNfY2k1amI5LTI3TF9CY2FCWkhVTmcwNEJyR21wbTRLTWpGbDlCakJ6MjN3ZXlaVFVKRWc?oc=5,negative,0.5658426880836487
1029,1029,G1,Enchente faz nova vítima em SP; sobe para 20 número de mortos no estado,Enchente faz nova vítima em SP; sobe para 20 número de mortos no estado - notícias em São Paulo&nbsp;&nbsp;G1,2016-03-12 08:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxOZ0NMaHFUTl9PMkU0bWZMRGd1d0g2TjNILXRJTk1FcUZyempneHB5YWI4TUZmZDJlSVg2VEFPV1ZEVHpaR1N0OTBOYk1zSms0eGM3bDNtYmJVNGUycjNlVkx5ZXFLcTUyX0ZXWjZQU21uUEM5aUtsR1IwMUY0LXlTZWJ5QU1yY1I1emVEWWtyWS0wRUJRQ3B3X1dVTUJBM3d0Z3QwX0pnS196LXZGT29WTXBtWlRlSEl0Q1FVSFFGRQ?oc=5,negative,0.5155556201934814
1030,1030,G1,Moradores de Xapuri ainda tentam recomeçar após enchente histórica,Moradores de Xapuri ainda tentam recomeçar após enchente histórica&nbsp;&nbsp;G1,2016-01-29 08:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxQRmZkUm5jOE1uVjNYdEpSTkljYTd0TjFzaF9wZUdQZWlHZUxNWjZxZC1VeE50YmZ5TnJraWVKdUhUU0k0WDZ2SkQwYVEtRUhHU0RHVEN3Z0tSX1N2cVYyMHRUV1lNNm1xX1BmUmFCTmxqRE5PQ0VYS0laMVJuRjVlR2ZvTTRDR0dYYmppTThyNDEyc3JhbkVFV0dlRUN6cnFIMWxURDdDNVhYZTFZaTRLQWJRMndUbzg?oc=5,positive,0.5876178741455078
1031,1031,G1,Risco de enchente amedronta Baixo Guandu desde tragédia em 2013,Risco de enchente amedronta Baixo Guandu desde tragédia em 2013&nbsp;&nbsp;G1,2016-01-25 08:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxPeExIZlBEaHRCYzdlNEJGRVBia3Zta0NHNk9WMEZ4eV9RTlQxOFJ5bzROaDRjeTgwbDdsYkJjRUJ1VjNCcUQ4enpReDhzajdsQmhXVlFqSlJGNHotYVBhNmdlQkhubkY2SXFwX3lnT3ZxZGU1U2FjSUltYzdiZU5zRHduWXBIRC04Q0Q3YVJXam1xS3IybVhYZWgzeVk2UU1EenQ5aWc5dE1FMDhIckNjVXBQcWtpNkxWbUE?oc=5,positive,0.4923468232154846
1032,1032,G1,"Quase um ano após enchente, pontos turísticos de Xapuri seguem fechados","Quase um ano após enchente, pontos turísticos de Xapuri seguem fechados&nbsp;&nbsp;G1",2016-01-25 08:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxPNUcxUGVCRE1ldGpKSkZQZzY2MGVOclBsMWNyWmpkSExYU2R2LXFPNnkwVXU4S2E3TWMxMzJGSEVVbTZMcy1sMDVUaHlpXzhlM3ZjTHdyMS0xZ2g1SzlBUkJ4dVpoX09jbVpCbmNsSEw3STFaWlZHN05nek5mV1JCN2tPZ3kwYkhkTHNYMWNfemFLVGZXWmZQRHluS3ZxbU5Vc0R5ZEVWS29aYTVST2VjQ1dmcElEeDBmSFdjZQ?oc=5,positive,0.43476003408432007
1033,1033,G1,Enchente causa prejuízo de R$ 440 mil para os restaurantes da Rua do Porto,Enchente causa prejuízo de R$ 440 mil para os restaurantes da Rua do Porto - notícias em Piracicaba e Região&nbsp;&nbsp;G1,2016-01-19 08:00:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxOUWtoeHZCcnhFU0c0dGx2ZTAtYWJwYndQMUUzSUphOEt4a0xGOTBQbmstWW90aVFjSnBQc1hySDd3aWFJWnVrOW1XeGtTVkVfSTBXbjBLclF5ZWNqVjNEcC1OOWY4Rmw4NEdvaXZfN01OalZ1bFBpU3ZkYlJlRlREckszeVdqSVptbmlLRVRucEsxYXhMWmp4VklRaWFPU3R0MVJJNWM1OEI3MUVvSXZiY0ZBUVhOQ183TklGd2ROMFFCc0V3WDhMNWg4VnppQQ?oc=5,negative,0.631973147392273
1034,1034,G1,Zoo possui exemplar macho da jararaca da Ilha da Queimada Grande,Zoo possui exemplar macho da jararaca da Ilha da Queimada Grande&nbsp;&nbsp;G1,2016-01-19 08:00:00,https://news.google.com/rss/articles/CBMipgJBVV95cUxPN1lHV3d4alNSUDhFT01SMFBXeDVjTnB4U2NNSkdaWnAyQTg2OE9ibUhJbXNKbzd5OWlJQmszYmJCV1FjazhKd25OemVPMzVDYm1WUlRNNzBWYlNKSnNqdFZlVEcyTDFfenBsTUJxMmlWdHlRamdudUtHQldDV2EwZmFzTEc5QzF2ejNkeWRwZFFfSExldHZ2OFg0dVFfMG4wWW5qZ3VLQmRfSm8waHU1a2Y4MExWWXZaV3VvTXFEc3lhaW9fTTFIVkVJeDBieUpKUkpvLUR0ZE9zNTFVbVFJdzZCc3IzQ2FtWm12cjlWMGxidmJmTFRUdTAxdXNYaldnN0xWOTFHeGJ0WVJDUkhqNzNaa1FjWHY4S0hWMkY3OVZxb293Wnc?oc=5,positive,0.5763635039329529
1035,1035,G1,"Morador 'pesca' tilápia de 4 kg em enchente no Centro de Lambari, MG","Morador 'pesca' tilápia de 4 kg em enchente no Centro de Lambari, MG&nbsp;&nbsp;G1",2016-01-16 08:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOQy0zejJ2ekhnNTJCZW9UTndtYlZOVmlKemVUcm1IclVya1ZLRnNuVE14aktuZkFQRXlOcFJvXzJudERDLUR6c0gzWGRxWUhSbEwybkM0emF6ZnZRZ1daMFYyREpVMkVkOFVEZUxkd3ZNV2NyZUQxWV9BYTltQXY2amZqWk1ubWtwcWY1NDh1TnlhNGJXZjBub09uMXY1Q1V5NkNzeWZDd0Qtc1lKSUFSZ3lLTU15N2JOeXEyd1dHZm0?oc=5,positive,0.4941713511943817
1036,1036,G1,Rios e córregos transbordam e provocam enchente em bairros de SP,Rios e córregos transbordam e provocam enchente em bairros de SP&nbsp;&nbsp;G1,2016-01-09 08:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxPQzJobXhXUTlsX0IzRGJOUVl1eGhfRnJJbEVZSDRtUWpSaW5jTXlOb1FXWXgycVM0a0pKOUtUOGY5M0gteTdxNlVUcURvdFM2ZXgxTDdjLVJ4ZC1jQ1ZuRXpMcTVUWC1icm01Zmw5RkI4U3RKeXpXSXRRSGxzTHNzMmNkZS03YW5EVWtwdHg1cXVVVnB6VGg4cTNUTGhDTTRfN0Y1WTNTY1hNUlRESTN6RU03SHlXekU?oc=5,negative,0.6955070495605469
1037,1037,G1,"Enchente atinge bananais em três cidades do Vale do Ribeira, SP","Enchente atinge bananais em três cidades do Vale do Ribeira, SP&nbsp;&nbsp;G1",2016-01-04 08:00:00,https://news.google.com/rss/articles/CBMivgFBVV95cUxQS0xzTUpaMXZMY0FVd3YyeV9iN0dhWlVTdFhLWGptRzJ2dDJ5UkNRM0cwSFdwMG9sa1RncmpxRFZ6R2tkR29mZjJ6T1paLUpGLTN1d2IxQkxRalpNWnd3VlF1cHh6Z3RDS2xVc1FYdGowY0Myc0U2N2RjS1AzbFpITXpCSnBlMlhfT1NCSEhBaElwdnBEaWhuRGRaOTdPOWVrYUpZZUplRVh5a0NGNkdPV3IxN0VyYXAyTUlHdWRB?oc=5,positive,0.5540323853492737
1038,1038,G1,Moradores contabilizam estragos após enchente em Rio Preto,Moradores contabilizam estragos após enchente em Rio Preto&nbsp;&nbsp;G1,2015-12-16 08:00:00,https://news.google.com/rss/articles/CBMi2gFBVV95cUxObG1TTGwzOGw1cXFxc1FfRmc4b0Jma1pmT0dyRmdRalhYdmRfcjBrRUo5Ym90VlQ3UXlOM0RyWjJGYnpjaWZLZy1rMmZzZVlvZlp3NWRxdXk5em5rYU9iVHZWMERaUVAwU1o5ZV9TX0VFUmdyTlN2bzdxTmYzTkhmVGVXYnRGWFRzdTVXT2pHcGRycWhwTk9XNWdXcTRyOFlZbk5vcHJuTlJyZ0VCWkZXOGNWeXBFWDktR2tsZ05wQ21xY1FfWXhDYmdYeVoyZnA5cGR3RWxWZ0J3Zw?oc=5,positive,0.4343823492527008
1039,1039,G1,Mulher queimada com ácido pelo ex tem alta após 10 meses em Joinville,Mulher queimada com ácido pelo ex tem alta após 10 meses em Joinville&nbsp;&nbsp;G1,2015-12-11 08:00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOTU42SFNxYzVsU1JFMzdYa19qWHJ0OUlPVXNQeEEzMzdUdTZsMzRaVzIxWURLdkUtTE94MDIzTXNRNThpWWVCd2JiWjctUHdiZE9UNGxQbDVIVzBRS0o0aDBVRWI5Yk50YjFfY1RpV2FPcHVJal9RQlFLeVpxQ3pUdVF4WHhaTjVaMlRBWWc5R2Z4cUI2dFRPeTBveC1JVkNBZU84Rk00ZHBTRVpaeHJxUkNPQWxDLU1fcDNwVUxlRjhxdkdiOC1Eaw?oc=5,negative,0.43263715505599976
1040,1040,G1,"De enchente a tornado, fenômenos extremos devem se intensificar em SC","De enchente a tornado, fenômenos extremos devem se intensificar em SC&nbsp;&nbsp;G1",2015-12-08 08:00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxONkRRZUhoYmV5MHNMeTJkTDZDSXd3c3dUVGxibEhwNW4zMVNzeDMtQUxnYUF5TGgtaHpGbWdNZGhKZGFmeUlkcTAxd1hvb3Bwb1NoUmZ2ZWZtYTFUZWJlWHBiTEd3U0lqaldWX0NybmFFQkRjazFoSHhXbk9mUDJPcDdBUGdmZjRKdGxpeDBYUVFpbG1vcjlqXzFSRElaTElaTjBHZFpmb3BoSXN6OXhFbUZBbURkMUxJVUN2dVJsTHJVWGx1?oc=5,positive,0.4316047728061676
1041,1041,G1,"Após temporal, lojas criam 'Black Enchente' para amenizar prejuízos","Após temporal, lojas criam 'Black Enchente' para amenizar prejuízos&nbsp;&nbsp;G1",2015-11-25 08:00:00,https://news.google.com/rss/articles/CBMixgFBVV95cUxQdXkxM3JGLTVBdERQV0ZRSDVoMFl6czkza0pVM0dEYmlIZURaTXFoRkZxcUQtLUpIZkhiaDQ4TDM5LUFGNXpWOTJCZmNBOEd4am8tajBONGVab1RNZEZ5TWpyR3RNNFd0WVptMlZJeHI5RlNxZGUyTWhJV0RybENyeHNsQkw2eTRuSHZvY0w1MjF1eE9mNThLWUZ4Y2VQN2FXZHdral9DYUxrYk1wM0x6cmV5NUIxdGpwb0laU2NHVjhLelZlaUE?oc=5,positive,0.43360838294029236
1042,1042,G1,Mulher morta após ter sido queimada em Mogi é enterrada,Mulher morta após ter sido queimada em Mogi é enterrada - notícias em Mogi das Cruzes e Suzano&nbsp;&nbsp;G1,2015-11-24 08:00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxQeFN2c0lyT19XTzdoSURJR1MySXRTb1JNYUxTZTJNbFFDcE04VzQ4UDZDV0xBZ3ZScXh1V3kycTd5MUtyOEJUd0c3dXJSVG9CVHNXLXZvUlU4a1ZtSEJZd29wcEoyUFowT3R3SWFCY1JFZjlQSEFnaWhheTQ2WkVDdmMxRzNHNFBDUjdYUVBVWUxHV1R1UkE5Z202Ylh2NFIxMEhNRENmX2xOOEJWelZhY1NTQXZDNE9HRTQ0a2pudExiWE81c1ZZX1Zqd0k?oc=5,negative,0.5204271078109741
1043,1043,G1,Estiagem prolongada e desmatamento secam a quinta maior lagoa do Brasil,Estiagem prolongada e desmatamento secam a quinta maior lagoa do Brasil&nbsp;&nbsp;G1,2015-11-07 08:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxNQkgybkxQaXNnYXYzZHd0R1lqdGNrdzBaVVZBMmFMUFlHaDdXbnp6bUdJb2dBZUViNjF0VnFkc1NXamg1ckpIbHdPTFJCZC1iU3hDRjRQRlZ2SktkUnRYTmY1eWpNOWszN19PRUdxaXBEN1RnUWRxZWl2QVgzckZkT2FFcy1heUVySjRWd3ZJUENIQk01dk12MDRFMlI1NFNEVHBhTjVCcmRNOE5lV0g4MG4yZDJIRTYyak1vSA?oc=5,positive,0.438284307718277
1044,1044,G1,Rapaz 'surfa' em água de enchente em parque de Curitiba; veja o vídeo,Rapaz 'surfa' em água de enchente em parque de Curitiba; veja o vídeo - notícias em Paraná&nbsp;&nbsp;G1,2015-10-23 07:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxObThiS3VVOWc2bVZRMF96c3hucUg2cTNIZlB5cGxJdnRFSlB2bndidWIzaTM3eXVPdllGd1REZlBTWGZfUUtLeVI0Z1NiV0VBcW90aDdQVlRyckJnQXlHTDhjQnB3Rl9QQUtKZTV5M3MzTDg5bEZOT05YQzdpNnFHU3VHdlRpQXpzT3pHbmVjaXpOM29XemRSeDdRVndpSmFjbW9nbnlQS01xZGhLQlItLUZOampVZFZqcUFEaV84WQ?oc=5,positive,0.4277435839176178
1045,1045,G1,"Mulher queimada por maçarico tem melhora de saúde, diz Metropolitano","Mulher queimada por maçarico tem melhora de saúde, diz Metropolitano&nbsp;&nbsp;G1",2015-10-20 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPODc0YmlhazhTel83SVZEUnVMQVEzaXNaVmxpTUV3TnVZanNpVHJYUDgwZ2I1MEE3SUZYYU1kc0VhTl9MU3RwOGhVNWlpN09XSlJfeXpTOG94blJEcTY5TTZ3VlcyREF6U0N6WllZNWxiUm9qbjJGcWNQdjdlTFh4bFo3eHhRNkd6UVZtbThLQTM3SEtwYkR0Vm9Dc1NPR3hhejVMMlpLSllfS3MtVFZFSERkUGkzTERC?oc=5,positive,0.7711121439933777
1046,1046,G1,Seca histórica muda paisagens no RN e faz sertanejo querer ir embora,Seca histórica muda paisagens no RN e faz sertanejo querer ir embora - notícias em Rio Grande do Norte&nbsp;&nbsp;G1,2015-09-18 07:00:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxQU1FuRk11QnlDcVFKTHdLOE1pcTFvVmk5bW5Ra2FZQTZTQ0FIanFwT1RpYmptdHRnc1NkUkNkcWhJbmdpU25UN0Q0UVpiMno3QzlIUU1yX2xEaFpURHdIOU9OblhkY0EtZWNsUTlfdUJTWk1YT2RhejQ0aDdyaTJMNmZQMmFfbENVaEI4QjYzRnhiWWFsaWE5X0NDZ1djVVNYZzBtRmZzZ0MxczVxeXBYckhJU1lCS2FUYkgtRV9qbm1qM2RNT2VZRG9SYU9Tdw?oc=5,positive,0.4742003083229065
1047,1047,G1,Casa é arrastada por enchente no Japão após passagem de tufão,Casa é arrastada por enchente no Japão após passagem de tufão&nbsp;&nbsp;G1,2015-09-10 07:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxNcWctMWhIT3BuX3VvRVliOEk1V1V4RTl0R2k4bG1GbWpSZV92anBWR1ZfN1d5NnpSUEw5V0hBbzM1U08yVlVDR3ZLMDgxNkc0TGtGaGMxSXlXVThKUVRzN25YdUhpcEx4Y0dBOU56a0wxeXFXQ1FiMDBudk44YnFKMHNvY3RMazBwX2hkcmlQcGNTQklyOFRGX1BXZ2xhbXpQbWFXc2x5VHNCVmNqYXc?oc=5,positive,0.497270792722702
1048,1048,G1,Homem usa ônibus para salvar mais de 100 cães de enchente no RS,Homem usa ônibus para salvar mais de 100 cães de enchente no RS - notícias em Rio Grande do Sul&nbsp;&nbsp;G1,2015-07-21 07:00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxPcnA1Y1dJZnZZS3E2OW12S040X3hDdTd4S2lTdkstU29mWnJ2dHFfSmc3WUVJZE1YZmtpb0ZoOFNFN2RfazhoR0ZDbURyNmRnMGUzUHdXaWlCeTRYaFlkeEVOSTJWQzRRVnM5Z01yV1dhbG9NLUZvdTNtRFh0SEpTVTJDN1RFcWNEN2h5alhENFNVaV9MRG9kZ09aREo5STNqNjlDYXA2RG56akhaQWt1bEhYV19MVVpBci1FaW5vUHp2V0t4?oc=5,positive,0.4336455166339874
1049,1049,G1,Moradores fazem protesto após moradora de rua ser queimada,Moradores fazem protesto após moradora de rua ser queimada - notícias em Bauru e Marília&nbsp;&nbsp;G1,2015-05-18 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPNjFaMTNMN0ZMM2NpbHlPaGVHZkxfMGhrNGd5UTJTRGc4SjVUTllnVEdrcDVDMjBmeG93N0tCWFhOblBzYjJvMGxNWHF5U2I0cjlOdjZCNzNrX2FBckFzYldjOC1TN0JTNGdVdWIyY1JXVG9UTUJfX2g0MlV1R0FKUGljWDFuemxtSzBYSHJsVmZGUXZyQlQ3Ql81T0N6YmY2NEVwVUF2QjNLUHZRMmNSYUhCT0lJSktZ?oc=5,negative,0.5989652276039124
1050,1050,G1,Moradores de Ferraz de Vasconcelos sofrem com enchente,Moradores de Ferraz de Vasconcelos sofrem com enchente - notícias em Mogi das Cruzes e Suzano&nbsp;&nbsp;G1,2015-04-16 07:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxObXZmaFRxaE9vQXBFeUdSdk1VNi1STC1GMnZzNDVrTW9UbzBsczl6WmM3dmpUTXRmUzhKUEZmSlJSZE9JUWRLc1paenZSVlZSYUdHLTd4NFdaY0REVzNmd05WbTBMTEFEcXJkUXcwRmVxVkQ3VmVfT0hYUU11QU5hcm5UanZMXy1ZSnduMjAxSDFZQXJKUzZ2WVQyb0ZyTVpoZEdnT2tRN0RSRDQ4WWlFUGdBTVN5QldRT1hKeXdYRQ?oc=5,negative,0.5737789273262024
1051,1051,G1,Criança morre queimada em incêndio no interior do AC,Criança morre queimada em incêndio no interior do AC&nbsp;&nbsp;G1,2015-04-13 07:00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxNRDJXaDhyQUx6UGRRMGRhSGFsSTBNYWtqOXhxLUVISGx5ZVhkcUFqQXI0clBwaUpZUVVvYjk1RWN6dGcwSnJHMW9nVmM5aExvbG1jc2lIaG9BWnA1TFc4MGJxVkNxWWd1NTJac0Y2eVc1OWt5bENzRUMxWEE3dWE1Mkx2TmxfaDVGTHRxb2Fxcm40ZlhHcW5WVzlJRS1pNW5qU2VyeA?oc=5,negative,0.6386847496032715
1052,1052,G1,"Após enchente, nível da água começa a voltar ao normal em Santo Amaro","Após enchente, nível da água começa a voltar ao normal em Santo Amaro - notícias em Bahia&nbsp;&nbsp;G1",2015-04-11 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNWTFKVjBOVkhRRzZ4em5UYTNWRnY5TEtFZVJYY0lLcGdKblpDa0NMemF0WDVqRnZCVWpSSEdNeG8wc1BXdlozZnV4VDhWVVZEVVhFN19XOFgtel9SdTg5NWhhTUVlQ05sd2trQzJXMjhvTmJHMllYbUtBbmF2LWI1M3V3MFVJMVFsUnFnTTBXcFIwRXgxcDZNX1ZEdUdvamJKZnVTR015NWozY21QUnhUZzc3MHo?oc=5,positive,0.4997021555900574
1053,1053,G1,Morre filhote de puma resgatado de queimada em canavial no Paraná,Morre filhote de puma resgatado de queimada em canavial no Paraná&nbsp;&nbsp;G1,2015-04-06 07:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQQ3ZUNmlUSTdFRThKaktTMkt5OWpnZ3dhblNTQXo2RmdlWjV0Zl9lNUVlZnZFSHFuWDlVTFJJZ3FqZXY4eDN0VElnbUM2UVZDZ2xrUDhHTWlMTFVTVTh6YWxLejRwU2tuWG1TTXE1b3VQOS13bkswbVZleDVwSUpKU2NWQUtYWGttekdWYV84N1hYMm1vNVlxSjVxVXZvMXhzN2thM1laTXpHREtqUzhyWHZYWU1Cek1mUXczS3c4RjZiNG8?oc=5,negative,0.49075931310653687
1054,1054,G1,Suspeito de matar mulher queimada em São José permanece foragido,Suspeito de matar mulher queimada em São José permanece foragido&nbsp;&nbsp;G1,2015-02-27 08:00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxNU2hYRlJSVmtrVnZXWWFjNGJfekZFWXlaX1ZtbWFMMFB3djJfOURoQzVZYWpUcGtkOTZSeGdSRWRENU9SN1Y1MGZGeldHa2JHZnhUcjlKNDJOQk15QXZvQ0MxbTNqeF9ZYWRGY2VjMm5ZT1pIMUMzLVNIUldZOU1TaS11cUNFUWZ1Y0tjcDczbVBYN0JyOXhZX0xreTVnVTRqaVpQZUg1QjdBQWFHcjFDSW5teW9hWmpjRkNvdmhfOG04NTVVZ2VycTR4bGo?oc=5,negative,0.4373265504837036
1055,1055,G1,Praia de Maresias é classificada como imprópria para banho após enchente,Praia de Maresias é classificada como imprópria para banho após enchente&nbsp;&nbsp;G1,2015-01-09 08:00:00,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQWnY4TE9IMllQZklERVFBcHE4SXBtVTFOcGRBVFlObXJkYVhsVk1veTlBSm9IaVU2ZzE2empSZFBVSVVvOUxDd1Ryam96SVM3SEV3dHBqRTR0RTBNQ2Y1azZoSWhvd2V2Y1l3VjV2TGJGM2FnM1NlZlNpWWk2YUJfN3R4ZkV6ZjEtSWZ6azV6MkU2U2JfaVJ1TFFrV0RaRjhLV24zal9pSG5mT1JTeWphWTZfcEZsVUtqa1dIdzQtbXNVSUg2R2Q3eWhtUE1WQ1VBczVjSVg2VQ?oc=5,positive,0.6582422852516174
1056,1056,G1,Solidão emblemática de uma árvore em meio à queimada,Solidão emblemática de uma árvore em meio à queimada&nbsp;&nbsp;G1,2015-01-05 08:00:00,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNSVhFY2d4Q1EzSUItdzMtYmlCUi1GWml0QmJPRERPZ2s4OFRWNTJtRGw1eGYxaFFraWlHeThfcUhybjJZNVlkZDN4UmZzclNBeDFzQThTRC1ZS3VBNGFoTlNEMlJDVDVUZGV3cHg2OFZyXzBuaV95SHdQTTFENGdHei1BbnZ3VzBtbFpIcDZ2VzZva2Vxd1VCWFdKVXZkYWlBc2Nia2QtNEFtcENRbnFzeUhteGxSdmVNWHlna2xpeHJPN2dIbnlycFNwc016ZlhOMFE?oc=5,positive,0.701365053653717
1057,1057,G1,Prefeitura de Ribeirão é condenada a indenizar família devido a enchente,Prefeitura de Ribeirão é condenada a indenizar família devido a enchente&nbsp;&nbsp;G1,2015-01-02 08:00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQX2ZzQy1mY1kwaVpqY0FmQ29hNzNCR2dYR21sWjIxWHRieGZ5OEFPb0VxZzBsQnNYelF2SGE3c0trWjN2MHVEcXFKSVRmWDFPV0xETUVoZWIydHotVDR0YTkzZmJuZG9nRnUyS2hHVXVuNUVjdWgwSmZYaFZPbUFneVYzeXZsemxOeExGQXc3bVpGaWZTM0hiWTFodFR5dlNBcHB5dzZ2VUVxdjdnRldNN0xQOXF1N01nSmFVanhiLU1IU2R2d0s3aDhKX3BMTjZX?oc=5,negative,0.5973044037818909
