Portal,Título,Resumo,Data,URL
Joven Pan,Chuvas em SC deixam ao menos 2 mortos; Estado entra em alerta para deslizamentos,"Segundo autoridades, vítimas seriam duas adolescentes de 17 e 15 anos; diversas regiões do norte o Estado estão em alerta máximo para inundações",2022-12-20 10:01:02,https://jovempan.com.br/noticias/brasil/chuvas-em-sc-deixam-ao-menos-2-mortos-estado-entra-em-alerta-para-deslizamentos.html
Joven Pan,"Chuvas chegam a Santa Catarina, causam estragos e deixam um morto","Fortes chuvas em Santa Catarina deixam um morto, feridos e desabrigados. Tornado também é registrado, causando estragos",2024-05-03 14:00:02,https://jovempan.com.br/noticias/brasil/chuvas-causam-estragos-e-deixam-morto-em-santa-catarina.html
Folha de S.Paulo,"Após inundação, moradores de Teresina temem agora a enchente do outro rio","Após inundação, moradores de Teresina temem agora a enchente do outro rio&nbsp;&nbsp;Folha de S.Paulo",2009-05-09 07:00:00,https://news.google.com/rss/articles/CBMia0FVX3lxTFBEeGpNdXpYbkhFUFhkYS1mb1ZPLWY2Uml1dEJzX3dzOUliZWZydFVYR1RZX2hrWmg5NVVLdTZTbFh5REVacjRDUW9Mc0lLaVJEOHBxb3d0cjMwU2gzZHRhQ19PV0ZuYnlqTVZz?oc=5
Joven Pan,"Ciclone que causou apagão em SP foi ‘raro’ e não deve se repetir neste verão, dizem especialistas","Apesar de o fenômeno ser comum, a ocorrência dele durante o verão é improvável e meteorologistas afirmam  que os ventos em São Paulo foram históricos",2025-12-15 18:01:08,https://jovempan.com.br/noticias/brasil/ciclone-que-causou-apagao-em-sp-foi-raro-e-nao-deve-se-repetir-neste-verao-dizem-especialistas.html
Joven Pan,Polícia identifica 5 dos 10 mortos na tragédia em Capitólio; vítimas são de MG e SP,"Segundo o delegado, vítimas se conheciam e estavam hospedadas na mesma pousada",2022-01-09 20:05:03,https://jovempan.com.br/noticias/brasil/policia-identifica-5-dos-10-mortos-na-tragedia-em-capitolio-vitimas-sao-de-mg-e-sp.html
Joven Pan,Eduardo Paes agradece apoio do governo federal diante das fortes chuvas no Rio de Janeiro,Prefeito carioca reforçou a recomendação para que a população evite deslocamentos e permaneça atenta às informações fornecidas pelo Centro de Operações Rio,2024-01-14 15:03:09,https://jovempan.com.br/noticias/brasil/eduardo-paes-agradece-apoio-do-governo-federal-diante-das-fortes-chuvas-no-rio-de-janeiro.html
Joven Pan,STF define que Justiça Federal deve julgar tragédia de Brumadinho,"Corte analisou como será o julgamento dos acusados pelo rompimento da barragem da mina Córrego do Feijão, na região metropolitana de Belo Horizonte, em 25 de janeiro de 2019, que causou a morte de 270 pessoas",2022-12-18 09:02:07,https://jovempan.com.br/programas/jornal-da-manha/stf-define-que-justica-federal-deve-julgar-tragedia-de-brumadinho.html
Joven Pan,"‘Tivemos a preocupação de que a tragédia não se escalasse’, diz Corpo de Bombeiros sobre queda do avião em SP","De acordo com o capitão Maycon Cristo, equipe chegou ao local em poucos minutos para extinguir as chamas e previnir que o fogo atingisse outros veículos e residências; investigações serão conduzidas pelo Cenipa",2025-02-07 11:03:08,https://jovempan.com.br/noticias/brasil/tivemos-a-preocupacao-de-que-a-tragedia-nao-se-escalasse-diz-corpo-de-bombeiros-sobre-queda-do-aviao-em-sp.html
Joven Pan,"El Niño deve entrar em ação em maio e afetar chuvas no Brasil, diz entidade internacional","Segundo a Organização Meteorológica Mundial, as temperaturas da superfície do mar no Pacífico Equatorial estão subindo rapidamente após um período de neutralidade no início do ano",2026-04-27 14:01:09,https://jovempan.com.br/noticias/brasil/el-nino-deve-entrar-em-acao-em-maio-e-afetar-chuvas-no-brasil-diz-entidade-internacional.html
Joven Pan,Chuvas e frente fria se aproximam da região Sudeste,"A região metropolitana de São Paulo deve permanecer em alerta para precipitações ao longo do dia; máxima não ultrapassa os 25ºC, o que mostra uma queda da temperatura em relação aos dias anteriores",2024-12-10 09:00:04,https://jovempan.com.br/programas/jornal-da-manha/chuvas-e-frente-fria-se-aproximam-da-regiao-sudeste.html
Joven Pan,"Defesa Civil de SP mostra preocupação com efeitos das chuvas sobre a região metropolitana, o Vale do Ribeira e o litoral",Constantes queda de árvores nos últimos temporais deixa o órgão em alerta; governo do Estado vai anunciar a criação de um gabinete de crise contra os temporais que atingirá o território paulista nos próximos dias,2023-11-17 10:05:07,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-de-sp-mostra-preocupacao-com-efeitos-das-chuvas-sobre-a-regiao-metropolitana-o-vale-do-ribeira-e-o-litoral.html
Joven Pan,"Sede da COP30, Pará decreta situação de emergência por causa das queimadas","Evento promovido pela Organização das Nações Unidas (ONU) será utilizado para debater justamente os incêndios e a seca, entre outros fenômenos climáticos",2024-09-18 14:01:02,https://jovempan.com.br/noticias/brasil/sede-da-cop30-para-decreta-situacao-de-emergencia-por-causa-das-queimadas.html
Joven Pan,"Defesa Civil alerta para frio, ventos e chuvas intensas em todo o Estado de São Paulo","Períodos mais críticos de frio estão previstos para as madrugadas de terça e quarta-feira; Abrigo Solidário na estação Pedro II, da Linha 3-Vermelha do Metrô, vai acolher pessoas em situação de rua",2025-06-22 16:02:00,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-frio-ventos-e-chuvas-intensas-em-todo-o-estado-de-sao-paulo.html
Joven Pan,"Atingida por tragédia, Petrópolis tem aviso de alerta por causa de chuva",Chuva que deve começar a cair durante a tarde pode se prolongar ao longo da noite; 233 pessoas morreram no temporal do dia 15 de fevereiro,2022-03-20 15:02:05,https://jovempan.com.br/noticias/brasil/atingida-por-tragedia-petropolis-tem-aviso-de-alerta-por-causa-de-chuva.html
Joven Pan,Chegada de ciclone e frente fria aumenta a chance de chuvas no país,Primeira semana do outono começa com mudanças no tempo em diferentes regiões,2026-03-24 11:05:04,https://jovempan.com.br/noticias/brasil/chegada-de-ciclone-e-frente-fria-aumenta-a-chance-de-chuvas-no-pais.html
Joven Pan,Aumenta para 223 o número de feridos pela passagem de ciclone no Sul do país,"Cidades de Muçum, Lajeado e Arroio do Meio são as que mais têm mortos, feridos e desaparecidos",2023-09-09 16:03:04,https://jovempan.com.br/noticias/brasil/aumenta-para-223-o-numero-de-feridos-pela-passagem-de-ciclone-no-sul-do-pais.html
Joven Pan,Mortos pelas chuvas no Rio de Janeiro chegam a 18,A cidade de Angra dos Reis foi a mais afetada pelas chuvas e já registra 10 mortos; cinco pessoas seguem desaparecidas em todo o Estado,2022-04-04 11:02:00,https://jovempan.com.br/noticias/brasil/mortos-pelas-chuvas-em-angra-dos-reis-sobem-para-10.html
Joven Pan,Eduardo Paes decreta estado de emergência no Rio de Janeiro devido às fortes chuvas,Ao menos nove pessoas morreram por causa dos temporais que atingiram diversas regiões da cidade,2024-01-14 17:03:09,https://jovempan.com.br/noticias/brasil/eduardo-paes-decreta-estado-de-emergencia-no-rio-de-janeiro-devido-as-fortes-chuvas.html
G1,"Chuvas causam inundação em santuários de Lourdes, na França","Chuvas causam inundação em santuários de Lourdes, na França&nbsp;&nbsp;G1",2012-10-20 07:00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSGtIak1WdHJaRFJpMVYwQ0RZTm9HTGtaX3ktN0Z2aEdCUUJvbUR0Uk5RZGktbFd1XzhqMXEtQURPTURucGdIZ3NleFdXOERURjQyc2RzZllaRm91cnJHUEhhMnF5X1N6YWxHUVdfZ0taaHVqZEJVODFvWHNwb2Q4cFE0T3k2UTZZZ0hVN21IUi13MU1vVTFDbnpoTjUtcTZyZWhKclA3WU5jUQ?oc=5
Joven Pan,Briga de trânsito acaba em tragédia em área nobre de Fortaleza,"Segundo a polícia, o motorista do carro foi preso em flagrante suspeito de atropelar e matar a garupa da moto",2023-06-16 15:04:02,https://jovempan.com.br/noticias/brasil/briga-de-transito-acaba-em-tragedia-em-area-nobre-de-fortaleza.html
Joven Pan,Tragédia de Mariana: Juristas e ONGs pedem afastamento do juiz Mário de Paula,"Autoridades apontam que ‘nenhum reassentamento foi construído e não houve responsabilização criminal dos envolvidos’; caso completa seis anos em novembro, ainda sem solução",2021-04-29 06:01:05,https://jovempan.com.br/programas/jornal-da-manha/tragedia-de-mariana-juristas-e-ongs-pedem-afastamento-do-juiz-mario-de-paula.html
Joven Pan,Chuvas em São Paulo causam alagamentos e deixam mais de 68 mil imóveis sem energia,"Até às 18h, o Corpo de Bombeiros tinha atendido nove ocorrências de quedas de árvore, todas na Zona Leste, quatro casos de inundações e enchentes, em Osasco, na Região Metropolitana de São Paulo, e na Zona Leste da capital",2025-04-18 21:02:06,https://jovempan.com.br/noticias/brasil/chuvas-em-sao-paulo-causam-alagamentos-e-deixam-mais-de-68-mil-imoveis-sem-energia.html
G1,Feminicídio em Teresina: morre mulher queimada por ex-marido na zona Leste,Feminicídio em Teresina: morre mulher queimada por ex-marido na zona Leste&nbsp;&nbsp;G1,2026-05-12 12:26:58,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQWHFXbWhEa3JhOGZVa0hOZWc2aHJjSXJDeFc5Mkg3UnpEUlAtZDVVNzROWE4yczFmSjI2b0pqQXFwZ0taTnVZVm8ydmpCODQyb1Z5MmZMZzNJVkRFcnBEa0s1dGFJXy1wSW5YcHJMb3VxOU44N3RYbF82ODZuTkNRc3hhSEVwQ3FVT0FxakotN251RHBCTGc3R0ZsVTlrYzREOWRYNkhLNE5fYldQeV9wZzBVQ1c1OFhLX0RkUGtOQ25XazdLOVROY2s3aHFyTi1CVHRzMkhENEx3WktlNldtMHluNDNNaUh3ekVxcNIB7AFBVV95cUxQWHFXbWhEa3JhOGZVa0hOZWc2aHJjSXJDeFc5Mkg3UnpEUlAtZDVVNzROWE4yczFmSjI2b0pqQXFwZ0taTnVZVm8ydmpCODQyb1Z5MmZMZzNJVkRFcnBEa0s1dGFJXy1wSW5YcHJMb3VxOU44N3RYbF82ODZuTkNRc3hhSEVwQ3FVT0FxakotN251RHBCTGc3R0ZsVTlrYzREOWRYNkhLNE5fYldQeV9wZzBVQ1c1OFhLX0RkUGtOQ25XazdLOVROY2s3aHFyTi1CVHRzMkhENEx3WktlNldtMHluNDNNaUh3ekVxcA?oc=5
Joven Pan,"Ciclone bomba pode atingir Rio de Janeiro e litoral paulista neste fim de semana, aponta Climatempo","Fenômeno pode causar fortes temporais e ressaca nos dois estados; ondas podem chegar até 3,5 metros",2023-03-31 15:02:02,https://jovempan.com.br/noticias/brasil/ciclone-bomba-pode-atingir-rio-de-janeiro-e-litoral-paulista-neste-fim-de-semana-aponta-climatempo.html
Joven Pan,União e Estados devem rejeitar acordo de R$ 127 bi de mineradoras envolvidas na tragédia de Mariana,"Expectativa é que os entes públicos deem uma resposta conjunta nesta sexta-feira,(3)",2024-05-02 23:02:03,https://jovempan.com.br/noticias/brasil/uniao-e-estados-devem-rejeitar-acordo-de-r-127-bi-de-mineradoras-envolvidas-na-tragedia-de-mariana.html
G1,Cetesb confirma que produto oleoso vazou no Rio Ribeira após enchente,Cetesb confirma que produto oleoso vazou no Rio Ribeira após enchente&nbsp;&nbsp;G1,2014-01-13 08:00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxNcXVySmczRjB0ZmdIRDc1TEprdm9FaGo2RERJX09CYlQ3bWNEb09UemJBYm82VHAtNGluWEpUOVZpUFU4cEREeHFjQmtidWlib1NKMGpfZ0cxOV9PM2tkV3NrUW15N2RFMlRRSWJ1WmRnaktNWHhpaFhxZHpjUy1xRHJUZHNvS1FuMzJocUktV2g0bl9YTWV5NXpNVTRCbEtoandNaTBvc2Vwb2tqVnhWdUM1emdCbkFNQ3YyeUtEV1JYSTZNQTl3?oc=5
Joven Pan,"Vítimas da tragédia em Brumadinho autorizam repasse de R$ 2,2 mi ao RS",Decisão foi informada por meio das redes sociais da Associação dos Familiares de Vítimas e Atingidos pelo Rompimento da Barragem da Mina Córrego do Feijão (Avabrum),2024-05-14 12:01:04,https://jovempan.com.br/noticias/brasil/vitimas-da-tragedia-em-brumadinho-autorizam-repasse-de-r-22-mi-ao-rs.html
Joven Pan,São Paulo registra alagamentos em dia de fortes chuvas,Circulação no corredor metropolitano de ônibus ABD foi alterada por causa das inundações,2022-02-17 20:01:04,https://jovempan.com.br/noticias/brasil/sao-paulo-registra-alagamentos-em-dia-de-fortes-chuvas.html
Joven Pan,Tarcísio de Freitas visita áreas afetadas pela chuvas e anuncia ajuda humanitária a São Sebastião,"Governador, junto do Coordenador Estadual da Defesa Civil, Coronel Henguel Ricardo Pereira, foram até as áreas mais afetadas do litoral norte paulista",2023-02-19 12:02:08,https://jovempan.com.br/noticias/brasil/tarcisio-de-freitas-visita-areas-afetadas-pela-chuvas-e-anuncia-ajuda-humanitaria-a-sao-sebastiao.html
Joven Pan,Guarujá emite alerta extremo de chuvas severas e ativa abrigos temporários,"Nas últimas 24 horas, cidade registrou um total de 112mm de precipitação; em resposta à situação, prefeitura ativou as sirenes de emergência",2025-01-30 15:03:00,https://jovempan.com.br/noticias/brasil/guaruja-emite-alerta-extremo-de-chuvas-severas-e-ativa-abrigos-temporarios.html
Joven Pan,"Chuva dá trégua em SP nesta sexta, mas Sudeste segue em alerta","Temperatura em São Paulo sobe, com máxima prevista de 26ºC; instabilidades são esperadas no Norte e Centro-Oeste",2026-03-13 08:01:04,https://jovempan.com.br/programas/jornal-da-manha/chuva-da-tregua-em-sp-nesta-sexta-mas-sudeste-segue-em-alerta.html
Joven Pan,Nível do Guaíba atinge menor medição desde início das enchentes no RS,"Lago registrou 4,05m na tarde desta terça-feira, contudo, ainda está mais de um metro acima do seu índice normal",2024-05-21 21:04:00,https://jovempan.com.br/noticias/brasil/nivel-do-guaiba-atinge-menor-medicao-desde-inicio-das-enchentes-no-rs.html
Joven Pan,Semana começa com chuva fraca pela tarde no centro-sul do Brasil,"Tempestades e tragédias nos estados de Sergipe e Minas Gerais são resultado das Zonas de Convergência do Atlântico Sul (ZCAS), que ainda exerce influência sobre o país, embora comece a perder força gradualmente nos próximos dias",2025-01-13 08:00:07,https://jovempan.com.br/noticias/brasil/semana-comeca-com-chuva-fraca-pela-tarde-no-centro-sul-do-brasil.html
Joven Pan,Mulher trans queimada viva no Recife tem braço amputado; prefeito diz que crime ‘não pode ser tolerado’,"Roberta encontra-se na sala de recuperação, mas o estado de saúde é considerado grave; João Campos afirmou que vai ‘cobrar a investigação’ do caso",2021-06-27 17:01:00,https://jovempan.com.br/noticias/brasil/mulher-trans-queimada-viva-no-recife-tem-braco-amputado-prefeito-diz-que-crime-nao-pode-ser-tolerado.html
Joven Pan,ONS considera volta do horário de verão no Brasil devido à seca e ao aumento do consumo de energia,"Alexandre Silveira, ministro de Minas e Energia, ressaltou que a reimplementação do horário de verão poderia ajudar especialmente no início da noite, quando a produção de energia solar e eólica tende a cair",2024-09-19 18:01:09,https://jovempan.com.br/noticias/brasil/ons-considera-volta-do-horario-de-verao-no-brasil-devido-a-seca-e-ao-aumento-do-consumo-de-energia.html
Joven Pan,"No aniversário da ‘Lei Seca’, Detran-SP registra maior índice de recusa ao teste do bafômetro da história","A ‘Lei Seca’ completou 14 anos no domingo, 19, em meio ao aumento do índice de recusa ao teste do etilômetro (bafômetro) em São Paulo, que alcançou o maior patamar registrado desde 2016",2022-06-20 17:00:02,https://jovempan.com.br/noticias/brasil/no-aniversario-da-lei-seca-detran-sp-registra-maior-indice-de-recusa-ao-teste-do-bafometro-da-historia.html
Joven Pan,"Temporal provoca alagamento, queda de árvores e falta de luz em Belo Horizonte","Segundo a Defesa Civil, em duas horas, choveu mais que o esperado para o mês inteiro em algumas regiões; a Cemig disse que está atuando com um reforço de equipes para normalizar a situação",2024-10-27 16:00:02,https://jovempan.com.br/noticias/brasil/temporal-provoca-alagamento-queda-de-arvores-e-falta-de-luz-em-belo-horizonte.html
Joven Pan,Fortes chuvas deixam pelo menos 42 mortos em oito Estados do Brasil,"Inmet alerta para temporais, acompanhadas de rajadas de vento durante a última semana de 2022; em São Paulo, risco permanece até a sexta-feira, 30",2022-12-27 21:01:00,https://jovempan.com.br/noticias/brasil/fortes-chuvas-deixam-pelo-menos-42-mortos-em-oito-estados-do-brasil.html
Joven Pan,Defesa Civil alerta para chuvas fortes e ventania em São Paulo nesta semana,Instabilidade é provocada pela chegada de uma frente fria que se desloca da região Sul do país e atinge áreas do Sudeste,2025-10-13 19:01:07,https://jovempan.com.br/noticias/brasil/defesa-civil-alerta-para-chuvas-fortes-e-ventania-em-sao-paulo-nesta-semana.html
Joven Pan,Defesa Civil emite alerta de fortes chuvas em cidades de São Paulo na próxima semana,"De acordo com o órgão, os temporais podem causar mais alagamentos, inundações, enxurradas e deslizamentos de terra",2022-02-05 18:03:02,https://jovempan.com.br/noticias/brasil/defesa-civil-emite-alerta-de-fortes-chuvas-em-cidades-de-sao-paulo-na-proxima-semana.html
G1,Internautas registram enchente em Santa Catarina e no Rio Grande do Sul,Internautas registram enchente em Santa Catarina e no Rio Grande do Sul&nbsp;&nbsp;G1,2009-09-29 07:00:00,https://news.google.com/rss/articles/CBMiZEFVX3lxTFAwcG9uR1FzRE9mTEZKTFVuRS1fbHNVazI3NTNnNi1lYU1LSHRlQk1wVW1jQXN2NnVJMUtydG94ZmJiZFRDSTVUQWxwdDdtRVd0UXNNSDNRc3FCU0RqX21kbzBQY0Q?oc=5
Joven Pan,Rio de Janeiro amanhece alagado; Castro aciona Comitê de Chuvas,"Defesa Civil emitiu um alerta para o estado até a tarde desta quarta, com previsão de ventos moderados e fortes",2025-12-17 12:02:02,https://jovempan.com.br/noticias/brasil/rio-de-janeiro-amanhece-alagado-castro-aciona-comite-de-chuvas.html
Joven Pan,Aeroporto de Congonhas retoma operações após 112 voos cancelados devido às fortes chuvas,"Neste sábado, cenário é de normalidade, em contraste com o caos da última quinta (7) e sexta-feira (8), quando passageiros enfrentaram longas filas e pernoitaram no saguão",2024-11-09 11:05:05,https://jovempan.com.br/noticias/brasil/aeroporto-de-congonhas-retoma-operacoes-apos-112-voos-cancelados-devido-as-fortes-chuvas.html
Joven Pan,Prefeito de São Leopoldo-RS sobre enchentes: ’34 mil casas debaixo d’água aqui’,Reportagem da Jovem Pan contou sobre as dificuldades que o povo gaúcho tem enfrentado diantes das chuvas que assombram o Estado,2024-05-18 13:04:06,https://jovempan.com.br/noticias/brasil/prefeito-de-sao-leopoldo-rs-sobre-enchentes-34-mil-casas-debaixo-dagua-aqui.html
Joven Pan,Ciclone extratropical coloca regiões do Brasil em alerta para temporal com ventos de até 100 km/h,"As áreas de maior risco incluem o norte do Rio Grande do Sul, o oeste de Santa Catarina e o sul do Paraná",2025-11-06 21:01:07,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-coloca-regioes-do-brasil-em-alerta-para-temporal-com-ventos-de-ate-100-km-h.html
G1,"Mulher queimada por maçarico tem melhora de saúde, diz Metropolitano","Mulher queimada por maçarico tem melhora de saúde, diz Metropolitano&nbsp;&nbsp;G1",2015-10-20 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPODc0YmlhazhTel83SVZEUnVMQVEzaXNaVmxpTUV3TnVZanNpVHJYUDgwZ2I1MEE3SUZYYU1kc0VhTl9MU3RwOGhVNWlpN09XSlJfeXpTOG94blJEcTY5TTZ3VlcyREF6U0N6WllZNWxiUm9qbjJGcWNQdjdlTFh4bFo3eHhRNkd6UVZtbThLQTM3SEtwYkR0Vm9Dc1NPR3hhejVMMlpLSllfS3MtVFZFSERkUGkzTERC?oc=5
G1,Dentista morta queimada é velada no ABC,Dentista morta queimada é velada no ABC&nbsp;&nbsp;G1,2013-04-26 07:00:00,https://news.google.com/rss/articles/CBMilgFBVV95cUxNZ1BXa09sSWVaQzN6a3c2TXdobzVfUEdhWHN0X3p6YXBKNGFsc0p2WEZMd0sycGdJb2NJUVU3aUdmTkZ3N1ZRV183TVFmVlA0OUI5UWFocWFrT2VEamxoOUFnanFVZDVRbE9Gcm5hakRuSVgzTTV1OUpTRU43VlVFTXBfeGdhTnN0Z0RkZ2pKWU5LWm9RSEE?oc=5
Folha de S.Paulo,"Chuvas: Em Minas Gerais, homem morre ao tentar salvar uma criança durante inundação","Chuvas: Em Minas Gerais, homem morre ao tentar salvar uma criança durante inundação - 13/01/2004&nbsp;&nbsp;Folha de S.Paulo",2004-01-13 08:00:00,https://news.google.com/rss/articles/CBMia0FVX3lxTFB1by03LXdFb0pyR3pwVWJZSl80aDhNU0I5aFY5SDhIbTBCQU94WlFENzlocGJBNnppaFVnOWdvcjB5MExUNl9KMDNtTkUzNGtCaC1MWFNEMjdQZ1laeFBiOXRDWXV5MEpxaDFr?oc=5
Joven Pan,Defesa Civil de Petrópolis emite alerta de fortes chuvas nesta sexta; moradores recebem SMS,"Previsão é que temporais continuem no município até o sábado, 19, acompanhados por descargas elétricas e rajadas de vento forte",2022-02-17 10:04:09,https://jovempan.com.br/noticias/brasil/defesa-civil-de-petropolis-emite-alerta-de-fortes-chuvas-nesta-sexta-moradores-recebem-sms.html
Folha de S.Paulo,"Artigo: No século 19, enchentes já faziam parte do cotidiano","Artigo: No século 19, enchentes já faziam parte do cotidiano - 28/11/2008&nbsp;&nbsp;Folha de S.Paulo",2008-11-28 08:00:00,https://news.google.com/rss/articles/CBMia0FVX3lxTE9RWFZ0UWFtdmxERUhRVy1oYnZwT2RVN3JvUFBKcl9IRnJqck83eDBpQkZUbEEtZG1EN1FCRnFtRTE0eXQ5LXg0b0RYYXgydUNjUmQwWjhxbFR6SHlkeG0xREYzeHYyVzU1cWw0?oc=5
